period,year,month,date,weekday,weekday_name,is_weekend,demand_count,zone_hour_records
2019-11,2019,11,2019-11-30,5,Saturday,True,989,609
2019-12,2019,12,2019-12-01,6,Sunday,True,864,563
2019-12,2019,12,2019-12-02,0,Monday,False,1121,637
2019-12,2019,12,2019-12-03,1,Tuesday,False,1306,682
2019-12,2019,12,2019-12-04,2,Wednesday,False,1222,654
2019-12,2019,12,2019-12-05,3,Thursday,False,1269,699
2019-12,2019,12,2019-12-06,4,Friday,False,1212,700
2019-12,2019,12,2019-12-07,5,Saturday,True,1105,660
2019-12,2019,12,2019-12-08,6,Sunday,True,990,593
2019-12,2019,12,2019-12-09,0,Monday,False,1174,656
2019-12,2019,12,2019-12-10,1,Tuesday,False,1192,694
2019-12,2019,12,2019-12-11,2,Wednesday,False,1240,671
2019-12,2019,12,2019-12-12,3,Thursday,False,1358,737
2019-12,2019,12,2019-12-13,4,Friday,False,1386,737
2019-12,2019,12,2019-12-14,5,Saturday,True,1111,666
2019-12,2019,12,2019-12-15,6,Sunday,True,949,623
2019-12,2019,12,2019-12-16,0,Monday,False,1064,661
2019-12,2019,12,2019-12-17,1,Tuesday,False,1211,650
2019-12,2019,12,2019-12-18,2,Wednesday,False,1294,696
2019-12,2019,12,2019-12-19,3,Thursday,False,1239,713
2019-12,2019,12,2019-12-20,4,Friday,False,1253,724
2019-12,2019,12,2019-12-21,5,Saturday,True,1059,633
2019-12,2019,12,2019-12-22,6,Sunday,True,979,603
2019-12,2019,12,2019-12-23,0,Monday,False,1110,650
2019-12,2019,12,2019-12-24,1,Tuesday,False,930,583
2019-12,2019,12,2019-12-25,2,Wednesday,False,689,496
2019-12,2019,12,2019-12-26,3,Thursday,False,985,611
2019-12,2019,12,2019-12-27,4,Friday,False,1229,663
2019-12,2019,12,2019-12-28,5,Saturday,True,988,560
2019-12,2019,12,2019-12-29,6,Sunday,True,935,575
2019-12,2019,12,2019-12-30,0,Monday,False,954,599
2019-12,2019,12,2019-12-31,1,Tuesday,False,1128,647
2020-01,2020,1,2020-01-01,2,Wednesday,False,1006,629
2020-01,2020,1,2020-01-02,3,Thursday,False,1188,670
2020-01,2020,1,2020-01-03,4,Friday,False,1270,693
2020-01,2020,1,2020-01-04,5,Saturday,True,1064,652
2020-01,2020,1,2020-01-05,6,Sunday,True,761,533
2020-01,2020,1,2020-01-06,0,Monday,False,1071,653
2020-01,2020,1,2020-01-07,1,Tuesday,False,1291,679
2020-01,2020,1,2020-01-08,2,Wednesday,False,1332,716
2020-01,2020,1,2020-01-09,3,Thursday,False,1240,685
2020-01,2020,1,2020-01-10,4,Friday,False,1131,647
2020-01,2020,1,2020-01-11,5,Saturday,True,902,562
2020-01,2020,1,2020-01-12,6,Sunday,True,988,603
2020-01,2020,1,2020-01-13,0,Monday,False,982,606
2020-01,2020,1,2020-01-14,1,Tuesday,False,1099,643
2020-01,2020,1,2020-01-15,2,Wednesday,False,1062,628
2020-01,2020,1,2020-01-16,3,Thursday,False,1259,707
2020-01,2020,1,2020-01-17,4,Friday,False,1178,676
2020-01,2020,1,2020-01-18,5,Saturday,True,1046,620
2020-01,2020,1,2020-01-19,6,Sunday,True,980,627
2020-01,2020,1,2020-01-20,0,Monday,False,993,616
2020-01,2020,1,2020-01-21,1,Tuesday,False,1163,680
2020-01,2020,1,2020-01-22,2,Wednesday,False,1209,661
2020-01,2020,1,2020-01-23,3,Thursday,False,1239,705
2020-01,2020,1,2020-01-24,4,Friday,False,1439,751
2020-01,2020,1,2020-01-25,5,Saturday,True,1170,682
2020-01,2020,1,2020-01-26,6,Sunday,True,1002,623
2020-01,2020,1,2020-01-27,0,Monday,False,1158,669
2020-01,2020,1,2020-01-28,1,Tuesday,False,1275,685
2020-01,2020,1,2020-01-29,2,Wednesday,False,1213,684
2020-01,2020,1,2020-01-30,3,Thursday,False,1314,691
2020-01,2020,1,2020-01-31,4,Friday,False,1385,720
2020-02,2020,2,2020-02-01,5,Saturday,True,1125,672
2020-02,2020,2,2020-02-02,6,Sunday,True,1053,654
2020-02,2020,2,2020-02-03,0,Monday,False,1188,688
2020-02,2020,2,2020-02-04,1,Tuesday,False,1297,703
2020-02,2020,2,2020-02-05,2,Wednesday,False,1264,696
2020-02,2020,2,2020-02-06,3,Thursday,False,1296,697
2020-02,2020,2,2020-02-07,4,Friday,False,1358,690
2020-02,2020,2,2020-02-08,5,Saturday,True,1187,683
2020-02,2020,2,2020-02-09,6,Sunday,True,1000,614
2020-02,2020,2,2020-02-10,0,Monday,False,1101,649
2020-02,2020,2,2020-02-11,1,Tuesday,False,1301,703
2020-02,2020,2,2020-02-12,2,Wednesday,False,1234,705
2020-02,2020,2,2020-02-13,3,Thursday,False,1142,673
2020-02,2020,2,2020-02-14,4,Friday,False,1172,666
2020-02,2020,2,2020-02-15,5,Saturday,True,1042,626
2020-02,2020,2,2020-02-16,6,Sunday,True,1002,604
2020-02,2020,2,2020-02-17,0,Monday,False,1065,633
2020-02,2020,2,2020-02-18,1,Tuesday,False,1150,668
2020-02,2020,2,2020-02-19,2,Wednesday,False,1161,641
2020-02,2020,2,2020-02-20,3,Thursday,False,1185,681
2020-02,2020,2,2020-02-21,4,Friday,False,1267,685
2020-02,2020,2,2020-02-22,5,Saturday,True,1125,681
2020-02,2020,2,2020-02-23,6,Sunday,True,1000,629
2020-02,2020,2,2020-02-24,0,Monday,False,1128,676
2020-02,2020,2,2020-02-25,1,Tuesday,False,1219,676
2020-02,2020,2,2020-02-26,2,Wednesday,False,1225,670
2020-02,2020,2,2020-02-27,3,Thursday,False,1277,699
2020-02,2020,2,2020-02-28,4,Friday,False,1268,698
2020-02,2020,2,2020-02-29,5,Saturday,True,1003,617
2020-03,2020,3,2020-03-01,6,Sunday,True,956,582
2020-03,2020,3,2020-03-02,0,Monday,False,1040,621
2020-03,2020,3,2020-03-03,1,Tuesday,False,1176,654
2020-03,2020,3,2020-03-04,2,Wednesday,False,1127,660
2020-03,2020,3,2020-03-05,3,Thursday,False,1122,652
2020-03,2020,3,2020-03-06,4,Friday,False,1124,640
2020-03,2020,3,2020-03-07,5,Saturday,True,1070,608
2020-03,2020,3,2020-03-08,6,Sunday,True,904,556
2020-03,2020,3,2020-03-09,0,Monday,False,1189,672
2020-03,2020,3,2020-03-10,1,Tuesday,False,1202,676
2020-03,2020,3,2020-03-11,2,Wednesday,False,1141,676
2020-03,2020,3,2020-03-12,3,Thursday,False,1118,666
2020-03,2020,3,2020-03-13,4,Friday,False,1085,660
2020-03,2020,3,2020-03-14,5,Saturday,True,1059,648
2020-03,2020,3,2020-03-15,6,Sunday,True,870,576
2020-03,2020,3,2020-03-16,0,Monday,False,885,556
2020-03,2020,3,2020-03-17,1,Tuesday,False,814,540
2020-03,2020,3,2020-03-18,2,Wednesday,False,933,596
2020-03,2020,3,2020-03-19,3,Thursday,False,902,588
2020-03,2020,3,2020-03-20,4,Friday,False,1007,618
2020-03,2020,3,2020-03-21,5,Saturday,True,826,544
2020-03,2020,3,2020-03-22,6,Sunday,True,707,506
2020-03,2020,3,2020-03-23,0,Monday,False,937,566
2020-03,2020,3,2020-03-24,1,Tuesday,False,998,602
2020-03,2020,3,2020-03-25,2,Wednesday,False,933,585
2020-03,2020,3,2020-03-26,3,Thursday,False,954,603
2020-03,2020,3,2020-03-27,4,Friday,False,943,584
2020-03,2020,3,2020-03-28,5,Saturday,True,758,529
2020-03,2020,3,2020-03-29,6,Sunday,True,743,495
2020-03,2020,3,2020-03-30,0,Monday,False,958,592
2020-03,2020,3,2020-03-31,1,Tuesday,False,1112,638
2020-04,2020,4,2020-04-01,2,Wednesday,False,1083,631
2020-04,2020,4,2020-04-02,3,Thursday,False,1027,620
2020-04,2020,4,2020-04-03,4,Friday,False,969,623
2020-04,2020,4,2020-04-04,5,Saturday,True,805,550
2020-04,2020,4,2020-04-05,6,Sunday,True,965,585
2020-04,2020,4,2020-04-06,0,Monday,False,1165,670
2020-04,2020,4,2020-04-07,1,Tuesday,False,1110,647
2020-04,2020,4,2020-04-08,2,Wednesday,False,1157,660
2020-04,2020,4,2020-04-09,3,Thursday,False,1138,639
2020-04,2020,4,2020-04-10,4,Friday,False,1071,629
2020-04,2020,4,2020-04-11,5,Saturday,True,943,600
2020-04,2020,4,2020-04-12,6,Sunday,True,817,518
2020-04,2020,4,2020-04-13,0,Monday,False,1153,638
2020-04,2020,4,2020-04-14,1,Tuesday,False,1178,673
2020-04,2020,4,2020-04-15,2,Wednesday,False,1217,664
2020-04,2020,4,2020-04-16,3,Thursday,False,1132,634
2020-04,2020,4,2020-04-17,4,Friday,False,1120,678
2020-04,2020,4,2020-04-18,5,Saturday,True,930,594
2020-04,2020,4,2020-04-19,6,Sunday,True,927,579
2020-04,2020,4,2020-04-20,0,Monday,False,1049,623
2020-04,2020,4,2020-04-21,1,Tuesday,False,1081,627
2020-04,2020,4,2020-04-22,2,Wednesday,False,1026,611
2020-04,2020,4,2020-04-23,3,Thursday,False,1118,624
2020-04,2020,4,2020-04-24,4,Friday,False,1130,651
2020-04,2020,4,2020-04-25,5,Saturday,True,935,595
2020-04,2020,4,2020-04-26,6,Sunday,True,957,587
2020-04,2020,4,2020-04-27,0,Monday,False,1123,642
2020-04,2020,4,2020-04-28,1,Tuesday,False,1041,625
2020-04,2020,4,2020-04-29,2,Wednesday,False,1114,636
2020-04,2020,4,2020-04-30,3,Thursday,False,1066,629
2020-05,2020,5,2020-05-01,4,Friday,False,1028,635
2020-05,2020,5,2020-05-02,5,Saturday,True,845,559
2020-05,2020,5,2020-05-03,6,Sunday,True,859,580
2020-05,2020,5,2020-05-04,0,Monday,False,1018,608
2020-05,2020,5,2020-05-05,1,Tuesday,False,1196,653
2020-05,2020,5,2020-05-06,2,Wednesday,False,1092,651
2020-05,2020,5,2020-05-07,3,Thursday,False,1187,690
2020-05,2020,5,2020-05-08,4,Friday,False,1104,644
2020-05,2020,5,2020-05-09,5,Saturday,True,957,616
2020-05,2020,5,2020-05-10,6,Sunday,True,865,576
2020-05,2020,5,2020-05-11,0,Monday,False,1160,650
2020-05,2020,5,2020-05-12,1,Tuesday,False,1102,651
2020-05,2020,5,2020-05-13,2,Wednesday,False,1120,676
2020-05,2020,5,2020-05-14,3,Thursday,False,1068,645
2020-05,2020,5,2020-05-15,4,Friday,False,1104,672
2020-05,2020,5,2020-05-16,5,Saturday,True,994,621
2020-05,2020,5,2020-05-17,6,Sunday,True,972,629
2020-05,2020,5,2020-05-18,0,Monday,False,1135,664
2020-05,2020,5,2020-05-19,1,Tuesday,False,1225,701
2020-05,2020,5,2020-05-20,2,Wednesday,False,992,620
2020-05,2020,5,2020-05-21,3,Thursday,False,980,612
2020-05,2020,5,2020-05-22,4,Friday,False,979,626
2020-05,2020,5,2020-05-23,5,Saturday,True,969,619
2020-05,2020,5,2020-05-24,6,Sunday,True,943,581
2020-05,2020,5,2020-05-25,0,Monday,False,899,588
2020-05,2020,5,2020-05-26,1,Tuesday,False,1102,645
2020-05,2020,5,2020-05-27,2,Wednesday,False,1162,668
2020-05,2020,5,2020-05-28,3,Thursday,False,1115,675
2020-05,2020,5,2020-05-29,4,Friday,False,1062,633
2020-05,2020,5,2020-05-30,5,Saturday,True,639,450
2020-05,2020,5,2020-05-31,6,Sunday,True,527,400
2020-06,2020,6,2020-06-01,0,Monday,False,708,502
2020-06,2020,6,2020-06-02,1,Tuesday,False,686,494
2020-06,2020,6,2020-06-03,2,Wednesday,False,609,451
2020-06,2020,6,2020-06-04,3,Thursday,False,623,472
2020-06,2020,6,2020-06-05,4,Friday,False,558,418
2020-06,2020,6,2020-06-06,5,Saturday,True,442,342
2020-06,2020,6,2020-06-07,6,Sunday,True,445,365
2020-06,2020,6,2020-06-08,0,Monday,False,535,408
2020-06,2020,6,2020-06-09,1,Tuesday,False,529,409
2020-06,2020,6,2020-06-10,2,Wednesday,False,565,419
2020-06,2020,6,2020-06-11,3,Thursday,False,557,426
2020-06,2020,6,2020-06-12,4,Friday,False,570,438
2020-06,2020,6,2020-06-13,5,Saturday,True,564,428
2020-06,2020,6,2020-06-14,6,Sunday,True,470,380
2020-06,2020,6,2020-06-15,0,Monday,False,627,459
2020-06,2020,6,2020-06-16,1,Tuesday,False,686,473
2020-06,2020,6,2020-06-17,2,Wednesday,False,742,506
2020-06,2020,6,2020-06-18,3,Thursday,False,725,510
2020-06,2020,6,2020-06-19,4,Friday,False,704,509
2020-06,2020,6,2020-06-20,5,Saturday,True,632,467
2020-06,2020,6,2020-06-21,6,Sunday,True,574,451
2020-06,2020,6,2020-06-22,0,Monday,False,773,530
2020-06,2020,6,2020-06-23,1,Tuesday,False,807,554
2020-06,2020,6,2020-06-24,2,Wednesday,False,783,557
2020-06,2020,6,2020-06-25,3,Thursday,False,856,591
2020-06,2020,6,2020-06-26,4,Friday,False,757,546
2020-06,2020,6,2020-06-27,5,Saturday,True,633,469
2020-06,2020,6,2020-06-28,6,Sunday,True,634,465
2020-06,2020,6,2020-06-29,0,Monday,False,747,528
2020-06,2020,6,2020-06-30,1,Tuesday,False,698,499
2020-07,2020,7,2020-07-01,2,Wednesday,False,614,437
2020-07,2020,7,2020-07-02,3,Thursday,False,633,445
2020-07,2020,7,2020-07-03,4,Friday,False,577,432
2020-07,2020,7,2020-07-04,5,Saturday,True,604,433
2020-07,2020,7,2020-07-05,6,Sunday,True,588,436
2020-07,2020,7,2020-07-06,0,Monday,False,774,529
2020-07,2020,7,2020-07-07,1,Tuesday,False,761,516
2020-07,2020,7,2020-07-08,2,Wednesday,False,793,535
2020-07,2020,7,2020-07-09,3,Thursday,False,837,565
2020-07,2020,7,2020-07-10,4,Friday,False,734,520
2020-07,2020,7,2020-07-11,5,Saturday,True,661,490
2020-07,2020,7,2020-07-12,6,Sunday,True,558,432
2020-07,2020,7,2020-07-13,0,Monday,False,696,492
2020-07,2020,7,2020-07-14,1,Tuesday,False,756,529
2020-07,2020,7,2020-07-15,2,Wednesday,False,789,549
2020-07,2020,7,2020-07-16,3,Thursday,False,794,534
2020-07,2020,7,2020-07-17,4,Friday,False,753,537
2020-07,2020,7,2020-07-18,5,Saturday,True,688,503
2020-07,2020,7,2020-07-19,6,Sunday,True,538,422
2020-07,2020,7,2020-07-20,0,Monday,False,783,569
2020-07,2020,7,2020-07-21,1,Tuesday,False,784,549
2020-07,2020,7,2020-07-22,2,Wednesday,False,796,574
2020-07,2020,7,2020-07-23,3,Thursday,False,852,577
2020-07,2020,7,2020-07-24,4,Friday,False,717,519
2020-07,2020,7,2020-07-25,5,Saturday,True,579,409
2020-07,2020,7,2020-07-26,6,Sunday,True,566,431
2020-07,2020,7,2020-07-27,0,Monday,False,779,524
2020-07,2020,7,2020-07-28,1,Tuesday,False,781,561
2020-07,2020,7,2020-07-29,2,Wednesday,False,851,568
2020-07,2020,7,2020-07-30,3,Thursday,False,817,558
2020-07,2020,7,2020-07-31,4,Friday,False,788,534
2020-08,2020,8,2020-08-01,5,Saturday,True,643,492
2020-08,2020,8,2020-08-02,6,Sunday,True,690,499
2020-08,2020,8,2020-08-03,0,Monday,False,847,572
2020-08,2020,8,2020-08-04,1,Tuesday,False,808,544
2020-08,2020,8,2020-08-05,2,Wednesday,False,732,528
2020-08,2020,8,2020-08-06,3,Thursday,False,804,533
2020-08,2020,8,2020-08-07,4,Friday,False,721,530
2020-08,2020,8,2020-08-08,5,Saturday,True,649,480
2020-08,2020,8,2020-08-09,6,Sunday,True,612,472
2020-08,2020,8,2020-08-10,0,Monday,False,760,524
2020-08,2020,8,2020-08-11,1,Tuesday,False,467,318
2020-08,2020,8,2020-08-12,2,Wednesday,False,751,533
2020-08,2020,8,2020-08-13,3,Thursday,False,732,524
2020-08,2020,8,2020-08-14,4,Friday,False,774,551
2020-08,2020,8,2020-08-15,5,Saturday,True,681,518
2020-08,2020,8,2020-08-16,6,Sunday,True,636,455
2020-08,2020,8,2020-08-17,0,Monday,False,796,535
2020-08,2020,8,2020-08-18,1,Tuesday,False,817,558
2020-08,2020,8,2020-08-19,2,Wednesday,False,785,547
2020-08,2020,8,2020-08-20,3,Thursday,False,799,553
2020-08,2020,8,2020-08-21,4,Friday,False,874,578
2020-08,2020,8,2020-08-22,5,Saturday,True,738,535
2020-08,2020,8,2020-08-23,6,Sunday,True,688,497
2020-08,2020,8,2020-08-24,0,Monday,False,719,516
2020-08,2020,8,2020-08-25,1,Tuesday,False,763,529
2020-08,2020,8,2020-08-26,2,Wednesday,False,888,591
2020-08,2020,8,2020-08-27,3,Thursday,False,823,539
2020-08,2020,8,2020-08-28,4,Friday,False,775,538
2020-08,2020,8,2020-08-29,5,Saturday,True,680,506
2020-08,2020,8,2020-08-30,6,Sunday,True,619,469
2020-08,2020,8,2020-08-31,0,Monday,False,802,524
2020-09,2020,9,2020-09-01,1,Tuesday,False,680,477
2020-09,2020,9,2020-09-02,2,Wednesday,False,897,571
2020-09,2020,9,2020-09-03,3,Thursday,False,849,585
2020-09,2020,9,2020-09-04,4,Friday,False,798,553
2020-09,2020,9,2020-09-05,5,Saturday,True,658,492
2020-09,2020,9,2020-09-06,6,Sunday,True,609,455
2020-09,2020,9,2020-09-07,0,Monday,False,725,510
2020-09,2020,9,2020-09-08,1,Tuesday,False,801,556
2020-09,2020,9,2020-09-09,2,Wednesday,False,786,534
2020-09,2020,9,2020-09-10,3,Thursday,False,853,571
2020-09,2020,9,2020-09-11,4,Friday,False,719,521
2020-09,2020,9,2020-09-12,5,Saturday,True,629,464
2020-09,2020,9,2020-09-13,6,Sunday,True,624,450
2020-09,2020,9,2020-09-14,0,Monday,False,721,513
2020-09,2020,9,2020-09-15,1,Tuesday,False,826,558
2020-09,2020,9,2020-09-16,2,Wednesday,False,765,521
2020-09,2020,9,2020-09-17,3,Thursday,False,849,552
2020-09,2020,9,2020-09-18,4,Friday,False,759,533
2020-09,2020,9,2020-09-19,5,Saturday,True,605,453
2020-09,2020,9,2020-09-20,6,Sunday,True,736,531
2020-09,2020,9,2020-09-21,0,Monday,False,863,566
2020-09,2020,9,2020-09-22,1,Tuesday,False,855,571
2020-09,2020,9,2020-09-23,2,Wednesday,False,721,506
2020-09,2020,9,2020-09-24,3,Thursday,False,748,528
2020-09,2020,9,2020-09-25,4,Friday,False,700,503
2020-09,2020,9,2020-09-26,5,Saturday,True,637,453
2020-09,2020,9,2020-09-27,6,Sunday,True,557,431
2020-09,2020,9,2020-09-28,0,Monday,False,707,509
2020-09,2020,9,2020-09-29,1,Tuesday,False,802,547
2020-09,2020,9,2020-09-30,2,Wednesday,False,838,564
2020-10,2020,10,2020-10-01,3,Thursday,False,879,592
2020-10,2020,10,2020-10-02,4,Friday,False,891,584
2020-10,2020,10,2020-10-03,5,Saturday,True,698,496
2020-10,2020,10,2020-10-04,6,Sunday,True,702,491
2020-10,2020,10,2020-10-05,0,Monday,False,853,566
2020-10,2020,10,2020-10-06,1,Tuesday,False,806,544
2020-10,2020,10,2020-10-07,2,Wednesday,False,891,574
2020-10,2020,10,2020-10-08,3,Thursday,False,910,583
2020-10,2020,10,2020-10-09,4,Friday,False,916,570
2020-10,2020,10,2020-10-10,5,Saturday,True,765,528
2020-10,2020,10,2020-10-11,6,Sunday,True,696,502
2020-10,2020,10,2020-10-12,0,Monday,False,745,508
2020-10,2020,10,2020-10-13,1,Tuesday,False,805,536
2020-10,2020,10,2020-10-14,2,Wednesday,False,903,564
2020-10,2020,10,2020-10-15,3,Thursday,False,857,576
2020-10,2020,10,2020-10-16,4,Friday,False,777,523
2020-10,2020,10,2020-10-17,5,Saturday,True,692,499
2020-10,2020,10,2020-10-18,6,Sunday,True,671,489
2020-10,2020,10,2020-10-19,0,Monday,False,814,523
2020-10,2020,10,2020-10-20,1,Tuesday,False,853,562
2020-10,2020,10,2020-10-21,2,Wednesday,False,895,589
2020-10,2020,10,2020-10-22,3,Thursday,False,857,529
2020-10,2020,10,2020-10-23,4,Friday,False,816,546
2020-10,2020,10,2020-10-24,5,Saturday,True,666,488
2020-10,2020,10,2020-10-25,6,Sunday,True,602,433
2020-10,2020,10,2020-10-26,0,Monday,False,703,497
2020-10,2020,10,2020-10-27,1,Tuesday,False,791,520
2020-10,2020,10,2020-10-28,2,Wednesday,False,743,513
2020-10,2020,10,2020-10-29,3,Thursday,False,862,559
2020-10,2020,10,2020-10-30,4,Friday,False,793,569
2020-10,2020,10,2020-10-31,5,Saturday,True,687,510
2020-11,2020,11,2020-11-01,6,Sunday,True,718,520
2020-11,2020,11,2020-11-02,0,Monday,False,824,550
2020-11,2020,11,2020-11-03,1,Tuesday,False,715,499
2020-11,2020,11,2020-11-04,2,Wednesday,False,721,512
2020-11,2020,11,2020-11-05,3,Thursday,False,752,512
2020-11,2020,11,2020-11-06,4,Friday,False,787,552
2020-11,2020,11,2020-11-07,5,Saturday,True,702,506
2020-11,2020,11,2020-11-08,6,Sunday,True,671,485
2020-11,2020,11,2020-11-09,0,Monday,False,690,496
2020-11,2020,11,2020-11-10,1,Tuesday,False,793,513
2020-11,2020,11,2020-11-11,2,Wednesday,False,721,503
2020-11,2020,11,2020-11-12,3,Thursday,False,737,506
2020-11,2020,11,2020-11-13,4,Friday,False,771,529
2020-11,2020,11,2020-11-14,5,Saturday,True,634,472
2020-11,2020,11,2020-11-15,6,Sunday,True,631,469
2020-11,2020,11,2020-11-16,0,Monday,False,759,538
2020-11,2020,11,2020-11-17,1,Tuesday,False,675,493
2020-11,2020,11,2020-11-18,2,Wednesday,False,755,520
2020-11,2020,11,2020-11-19,3,Thursday,False,812,550
2020-11,2020,11,2020-11-20,4,Friday,False,800,553
2020-11,2020,11,2020-11-21,5,Saturday,True,750,524
2020-11,2020,11,2020-11-22,6,Sunday,True,610,443
2020-11,2020,11,2020-11-23,0,Monday,False,712,504
2020-11,2020,11,2020-11-24,1,Tuesday,False,689,494
2020-11,2020,11,2020-11-25,2,Wednesday,False,729,512
2020-11,2020,11,2020-11-26,3,Thursday,False,549,413
2020-11,2020,11,2020-11-27,4,Friday,False,646,460
2020-11,2020,11,2020-11-28,5,Saturday,True,627,448
2020-11,2020,11,2020-11-29,6,Sunday,True,569,427
2020-11,2020,11,2020-11-30,0,Monday,False,600,409
2020-12,2020,12,2020-12-01,1,Tuesday,False,861,574
2020-12,2020,12,2020-12-02,2,Wednesday,False,832,570
2020-12,2020,12,2020-12-03,3,Thursday,False,817,544
2020-12,2020,12,2020-12-04,4,Friday,False,812,538
2020-12,2020,12,2020-12-05,5,Saturday,True,731,539
2020-12,2020,12,2020-12-06,6,Sunday,True,646,485
2020-12,2020,12,2020-12-07,0,Monday,False,782,537
2020-12,2020,12,2020-12-08,1,Tuesday,False,769,524
2020-12,2020,12,2020-12-09,2,Wednesday,False,844,557
2020-12,2020,12,2020-12-10,3,Thursday,False,781,523
2020-12,2020,12,2020-12-11,4,Friday,False,822,560
2020-12,2020,12,2020-12-12,5,Saturday,True,719,500
2020-12,2020,12,2020-12-13,6,Sunday,True,668,476
2020-12,2020,12,2020-12-14,0,Monday,False,788,531
2020-12,2020,12,2020-12-15,1,Tuesday,False,726,508
2020-12,2020,12,2020-12-16,2,Wednesday,False,823,534
2020-12,2020,12,2020-12-17,3,Thursday,False,714,489
2020-12,2020,12,2020-12-18,4,Friday,False,612,451
2020-12,2020,12,2020-12-19,5,Saturday,True,774,530
2020-12,2020,12,2020-12-20,6,Sunday,True,653,468
2020-12,2020,12,2020-12-21,0,Monday,False,830,552
2020-12,2020,12,2020-12-22,1,Tuesday,False,725,484
2020-12,2020,12,2020-12-23,2,Wednesday,False,798,546
2020-12,2020,12,2020-12-24,3,Thursday,False,586,429
2020-12,2020,12,2020-12-25,4,Friday,False,479,380
2020-12,2020,12,2020-12-26,5,Saturday,True,600,448
2020-12,2020,12,2020-12-27,6,Sunday,True,566,428
2020-12,2020,12,2020-12-28,0,Monday,False,720,490
2020-12,2020,12,2020-12-29,1,Tuesday,False,717,516
2020-12,2020,12,2020-12-30,2,Wednesday,False,708,516
2020-12,2020,12,2020-12-31,3,Thursday,False,780,545
2021-01,2021,1,2021-01-01,4,Friday,False,696,497
2021-01,2021,1,2021-01-02,5,Saturday,True,623,473
2021-01,2021,1,2021-01-03,6,Sunday,True,653,469
2021-01,2021,1,2021-01-04,0,Monday,False,832,572
2021-01,2021,1,2021-01-05,1,Tuesday,False,702,494
2021-01,2021,1,2021-01-06,2,Wednesday,False,892,570
2021-01,2021,1,2021-01-07,3,Thursday,False,825,538
2021-01,2021,1,2021-01-08,4,Friday,False,856,571
2021-01,2021,1,2021-01-09,5,Saturday,True,695,486
2021-01,2021,1,2021-01-10,6,Sunday,True,614,460
2021-01,2021,1,2021-01-11,0,Monday,False,759,535
2021-01,2021,1,2021-01-12,1,Tuesday,False,851,554
2021-01,2021,1,2021-01-13,2,Wednesday,False,952,600
2021-01,2021,1,2021-01-14,3,Thursday,False,826,541
2021-01,2021,1,2021-01-15,4,Friday,False,798,541
2021-01,2021,1,2021-01-16,5,Saturday,True,689,512
2021-01,2021,1,2021-01-17,6,Sunday,True,649,458
2021-01,2021,1,2021-01-18,0,Monday,False,818,554
2021-01,2021,1,2021-01-19,1,Tuesday,False,804,543
2021-01,2021,1,2021-01-20,2,Wednesday,False,816,527
2021-01,2021,1,2021-01-21,3,Thursday,False,835,533
2021-01,2021,1,2021-01-22,4,Friday,False,742,521
2021-01,2021,1,2021-01-23,5,Saturday,True,631,483
2021-01,2021,1,2021-01-24,6,Sunday,True,678,471
2021-01,2021,1,2021-01-25,0,Monday,False,842,563
2021-01,2021,1,2021-01-26,1,Tuesday,False,847,549
2021-01,2021,1,2021-01-27,2,Wednesday,False,814,547
2021-01,2021,1,2021-01-28,3,Thursday,False,815,559
2021-01,2021,1,2021-01-29,4,Friday,False,814,564
2021-01,2021,1,2021-01-30,5,Saturday,True,792,539
2021-01,2021,1,2021-01-31,6,Sunday,True,700,485
2021-02,2021,2,2021-02-01,0,Monday,False,830,558
2021-02,2021,2,2021-02-02,1,Tuesday,False,816,531
2021-02,2021,2,2021-02-03,2,Wednesday,False,863,573
2021-02,2021,2,2021-02-04,3,Thursday,False,779,528
2021-02,2021,2,2021-02-05,4,Friday,False,873,564
2021-02,2021,2,2021-02-06,5,Saturday,True,753,524
